linkId.Up,linkId.Down,detList.Down,distance
3670933202292815094,3670778785333650827,7974,0.13
3670963803934787519,3670778785333650827,7974,0.38
3671155209152339720,3670778785333650827,7974,0.50
3670658320090974783,3670670023876876377,7977,0.37
3663399400159424880,3663289534895966465,7978,0.35
3672722249445171180,3674258688095953805,7979,3.08
3672972796362381940,3674258688095953805,7979,3.02
3673408537974427989,3674258688095953805,7979,2.07
3673921790861260961,3674258688095953805,7979,1.27
3674289848083687465,3674262575041358335,7980,0.02
3674359426553881640,3674262575041358335,7980,0.28
3674433750962937805,3674262575041358335,7980,0.32
3674513465555950290,3674262575041358335,7980,0.60
3675092680550512509,3674262575041358335,7980,2.66
3674289912508195265,3675772028412610608,7981,2.19
3674360178173156760,3675772028412610608,7981,2.16
3674431582004451684,3675772028412610608,7981,1.91
3674523988225823700,3675772028412610608,7981,1.87
3674986508958955516,3675772028412610608,7981,1.53
3676185904346156880,3675888722674042599,7982,0.05
3676214465878677200,3675888722674042599,7982,0.12
3676249920833708680,3675888722674042599,7982,0.21
3669423027368831880,3669429521359447368,7987,0.65
3669425411075697505,3669429521359447368,7987,0.57
3669428073955440525,3669429521359447368,7987,0.28
3669429340970802215,3669429521359447368,7987,0.13
3669430758310015925,3669429521359447368,7987,0.07
3669315094840805244,3669421279317206137,7988,0.62
3669364787612394540,3669421279317206137,7988,0.54
3669410206891526725,3669421279317206137,7988,0.02
3669099745180388895,3669293916356894159,7989,0.26
3669144683423207047,3669293916356894159,7989,0.23
3669200500818189290,3669293916356894159,7989,0.08
3669403700015978195,3669301621528226667,7990,0.11
3669412320015356087,3669301621528226667,7990,0.33
3669416692292084680,3669301621528226667,7990,0.58
3669420149740777525,3669301621528226667,7990,0.77
3669421953627053035,3669301621528226667,7990,0.83
3669422533447644110,3669301621528226667,7990,0.90
3669322804307102595,3669286035092104039,7998,0.09
3669373914417899120,3669286035092104039,7998,0.61
3669418968624811150,3669286035092104039,7998,0.63
3669273240384551370,3669277075790324088,7999,0.03
3669275087220509475,3669277075790324088,7999,0.46
3669277170279671834,3669277075790324088,7999,0.56
3672006836743951375,3672197872594289659,8007,0.80
3672352538661572725,3672241479397245489,8008,0.34
3672506792411991740,3672241479397245489,8008,0.72
3669301909291326010,3669358907802332370,8010,0.04
3669488568570067005,3669399405048979475,8011,0.28
3669541564171545689,3669399405048979475,8011,0.37
3669561239416733560,3669399405048979475,8011,0.41
3671684125784955876,3671777717417310294,8015,0.21
3671730412647509275,3671777717417310294,8015,0.06
3671827886930297715,3671775939300851402,8016,0.07
3671904126894768634,3671775939300851402,8016,0.31
3671828247707548964,3672333447530703710,8017,0.30
3671901640108702751,3672333447530703710,8017,0.23
3672722550092883449,3672335960086573399,8018,0.06
3672974321075773647,3672335960086573399,8018,1.01
3673416835851245452,3672335960086573399,8018,1.84
3673931132415131271,3672335960086573399,8018,3.09
3676188502801368430,3676454322622310586,8019,0.17
3676217064333888810,3676454322622310586,8019,0.13
3676245625866409485,3676454322622310586,8019,0.05
3676637528747310215,3676420306481325581,8020,0.30
3676716053634391145,3676420306481325581,8020,0.36
3677013471529732457,3676420306481325581,8020,1.63
3676680448355500615,3677432222251178902,8021,1.41
3676722066588603180,3677432222251178902,8021,1.28
3677006999014014172,3677432222251178902,8021,1.21
3678117827880362725,3678222955795275937,8023,3.68
3678122311826215907,3678222955795275937,8023,3.87
3678131137984017900,3678222955795275937,8023,3.76
3678136979139545570,3678222955795275937,8023,3.68
3678149327170835175,3678222955795275937,8023,0.13
3678150783164761652,3678222955795275937,8023,0.07
3678152934943333214,3678222955795275937,8023,0.24
3678157835501051961,3678222955795275937,8023,0.28
3678161005186631704,3678222955795275937,8023,2.93
3678168714653174596,3678222955795275937,8023,0.76
3678171454842344246,3678222955795275937,8023,0.35
3678199578288135877,3678222955795275937,8023,0.79
3678205574062371182,3678222955795275937,8023,1.26
3678212832557068067,3678222955795275937,8023,3.65
3678218536273759030,3678222955795275937,8023,0.96
3678227340956725298,3678222955795275937,8023,1.27
3678277746693155140,3678342471850402640,8025,0.75
3678290180623495915,3678342471850402640,8025,0.42
3678303190079454309,3678342471850402640,8025,0.33
3678366480717658961,3678326314183433023,8026,0.61
3664575783110634172,3664629148079404725,8029,1.39
3664608648200445685,3664629148079404725,8029,0.06
3660195354556170585,3660166685649469325,8031,0.08
3660274613882653776,3660166685649469325,8031,0.33
3660455651049165314,3660166685649469325,8031,0.88
3672309202442525250,3672501574027867716,8032,1.17
3672348222220429195,3672501574027867716,8032,1.08
3672415825005701394,3672501574027867716,8032,0.70
3672471724005086332,3672501574027867716,8032,0.30
3672491416430151534,3672501574027867716,8032,0.05
3672493263266211015,3672489951846364859,8033,0.05
3672494122259684720,3672489951846364859,8033,0.32
3672502420136599266,3672489951846364859,8033,2.24
3672509236249788648,3672489951846364859,8033,2.34
3672510679358808654,3672489951846364859,8033,2.43
3672512135352729514,3672489951846364859,8033,2.51
3672514944261359742,3672489951846364859,8033,2.83
3672551889570058605,3672489951846364859,8033,2.94
3672568596992846885,3672489951846364859,8033,2.99
3672577186927443825,3672489951846364859,8033,3.05
3672309202442525250,3672501574027867716,8034,1.17
3672348222220429195,3672501574027867716,8034,1.08
3672415825005701394,3672501574027867716,8034,0.70
3672471724005086332,3672501574027867716,8034,0.30
3672491416430151534,3672501574027867716,8034,0.05
3672493263266211015,3672489951846364859,8035,0.05
3672494122259684720,3672489951846364859,8035,0.32
3672502420136599266,3672489951846364859,8035,2.24
3672509236249788648,3672489951846364859,8035,2.34
3672510679358808654,3672489951846364859,8035,2.43
3672512135352729514,3672489951846364859,8035,2.51
3672514944261359742,3672489951846364859,8035,2.83
3672551889570058605,3672489951846364859,8035,2.94
3672568596992846885,3672489951846364859,8035,2.99
3672577186927443825,3672489951846364859,8035,3.05
3672273906401196476,3672290429140460690,8036,1.29
3672284742603742116,3672290429140460690,8036,0.18
3672295222323975985,3672283587257558809,8037,0.07
3672318496751765694,3672283587257558809,8037,0.30
3672388143941471865,3672283587257558809,8037,0.88
3672459710981559830,3672283587257558809,8037,1.12
3672478961024993265,3672283587257558809,8037,1.17
3672242188067535059,3672256627747658049,8038,0.37
3672248402885193369,3672256627747658049,8038,0.42
3672264779595479211,3672256627747658049,8038,0.68
3672268103900379651,3672245443652819757,8039,1.10
3672276539216199799,3672245443652819757,8039,1.13
3672278579325674500,3672245443652819757,8039,1.31
3672344451238790133,3672303876682757275,8040,0.16
3672453977199779762,3672303876682757275,8040,0.72
3672550021258431250,3672303876682757275,8040,0.78
3672582620060200625,3672303876682757275,8040,0.93
3672650244320261080,3672303876682757275,8040,1.21
3672734395614472434,3672303876682757275,8040,1.48
3672792953198562748,3672303876682757275,8040,1.76
3672232043354782402,3672293955308301685,8041,0.73
3672235951775002239,3672293955308301685,8041,0.35
3672256906920424026,3672293955308301685,8041,0.30
3672790346153311205,3672803145155911460,8042,0.46
3672795070617355235,3672803145155911460,8042,0.14
3672796316157877545,3672803145155911460,8042,0.05
3672332180517224700,3672791600283819708,8043,1.76
3672442024305794335,3672791600283819708,8043,1.59
3672537028982360585,3672791600283819708,8043,1.04
3672569477460274645,3672791600283819708,8043,0.98
3672638068087976425,3672791600283819708,8043,0.84
3672723391908259453,3672791600283819708,8043,0.55
3672780845685754869,3672791600283819708,8043,0.30
3672779802008598788,3672756634954971148,8045,0.32
3672782507838014075,3672756634954971148,8045,0.42
3672783774853373260,3672756634954971148,8045,0.47
3672607633949352363,3672724220836720945,8046,1.27
3672638458929648805,3672724220836720945,8046,1.22
3672725728370170084,3672724220836720945,8046,0.97
3672730710532293815,3672724220836720945,8046,0.06
3672739188797717821,3672724220836720945,8046,0.41
3672652589371975091,3672592150592236270,8048,0.89
3672596707552551925,3672581649397199820,8049,0.06
3672625363574362514,3672581649397199820,8049,0.28
3672711370294497918,3672581649397199820,8049,0.87
3672718594429552269,3672581649397199820,8049,1.27
3672728515803987012,3672581649397199820,8049,1.21
3678379494468564355,3678324587606755770,8050,0.57
3678334075189608605,3678310594603308292,8051,0.32
3678338907027832985,3678310594603308292,8051,0.36
3678342798268221881,3678310594603308292,8051,0.74
3675829868737183344,3676306141955525465,8054,1.37
3676082292555099212,3676306141955525465,8054,1.17
3676257973897342590,3676306141955525465,8054,0.57
3676285702206180627,3676306141955525465,8054,0.31
3676337529576510891,3676317287395658415,8055,0.24
3676468259790993537,3676317287395658415,8055,1.61
3676714361417002284,3676317287395658415,8055,1.79
3672505482448168115,3672600212247129509,8056,3.06
3672506427340986930,3672600212247129509,8056,3.01
3672512126762680052,3672600212247129509,8056,2.75
3672517143284566525,3672600212247129509,8056,0.99
3672517851954180300,3672600212247129509,8056,0.88
3672517980803210335,3672600212247129509,8056,0.77
3672517980803219770,3672600212247129509,8056,0.63
3672523620095298645,3672600212247129509,8056,0.56
3672559577561517235,3672600212247129509,8056,0.22
3672571066599038530,3672600212247129509,8056,0.17
3672581889916628945,3672600212247129509,8056,0.11
3672590930822791740,3672600212247129509,8056,0.06
3672354505758144891,3672585733912374697,8057,1.45
3672497966255715855,3672585733912374697,8057,0.47
3672553826600354481,3672585733912374697,8057,0.19
3672573149658211254,3672585733912374697,8057,0.11
3672345022470369405,3672213553521500775,8058,0.77
3672491502329942473,3672213553521500775,8058,1.39
3672590213563279038,3672213553521500775,8058,1.50
3672598442720612739,3672213553521500775,8058,1.51
3671887556913951947,3672201214080456279,8059,1.70
3671981071236836128,3672201214080456279,8059,1.23
3672052449298294650,3672201214080456279,8059,0.49
3672096103345870614,3672201214080456279,8059,0.43
3656920437697993694,3657043600180173751,8060,0.37
3657159757570696289,3657036341685445821,8061,0.36
3656916812745598145,3656311527299554823,8062,0.34
3647598859722086315,3656297396857149603,8063,16.53
3647672428216908377,3656297396857149603,8063,16.47
3647880055525941509,3656297396857149603,8063,16.22
3648039437467328350,3656297396857149603,8063,15.63
3648103754602585950,3656297396857149603,8063,15.58
3648164936411717470,3656297396857149603,8063,15.37
3648241472728932130,3656297396857149603,8063,15.34
3648604994465898028,3656297396857149603,8063,15.06
3648992842897637006,3656297396857149603,8063,13.87
3649095892047977650,3656297396857149603,8063,13.50
3649182530128281317,3656297396857149603,8063,13.45
3649498944664009058,3656297396857149603,8063,13.15
3649800790670673266,3656297396857149603,8063,12.25
3649890074450832680,3656297396857149603,8063,11.99
3649973452650957355,3656297396857149603,8063,11.93
3650338327302633739,3656297396857149603,8063,11.67
3650651529202756890,3656297396857149603,8063,10.50
3650897205627053628,3656297396857149603,8063,10.43
3651233858048613008,3656297396857149603,8063,9.51
3651379092367725816,3656297396857149603,8063,9.08
3651446742397604485,3656297396857149603,8063,8.93
3651721955311995298,3656297396857149603,8063,8.81
3651989583314141274,3656297396857149603,8063,7.83
3652236342070197173,3656297396857149603,8063,7.74
3652628330850401133,3656297396857149603,8063,6.86
3653417462371565316,3656297396857149603,8063,6.20
3654046529051519220,3656297396857149603,8063,3.75
3654196719762885467,3656297396857149603,8063,3.68
3654346489567455825,3656297396857149603,8063,3.12
3654582278977012586,3656297396857149603,8063,3.05
3654793144691344235,3656297396857149603,8063,2.06
3655115125504593748,3656297396857149603,8063,2.02
3655538205553056691,3656297396857149603,8063,0.67
3655632853747356670,3656297396857149603,8063,0.35
3655716863307663122,3656297396857149603,8063,0.30
3657166303100853097,3657856985381657231,8064,0.37
3658537840777297004,3657860825082422148,8065,0.27
3658619531055267430,3657860825082422148,8065,0.33
3658707659489214365,3657860825082422148,8065,0.62
3658882567737375666,3657860825082422148,8065,1.03
3659015999486359495,3657860825082422148,8065,1.16
3659134304360526981,3657860825082422148,8065,1.51
3663438785008873985,3664258483812125260,8071,1.31
3663469949291556997,3664258483812125260,8071,1.27
3663566036299867308,3664258483812125260,8071,0.92
3663653855496146040,3664258483812125260,8071,0.39
3663717403832244205,3664258483812125260,8071,0.33
3663401547642560260,3663401655016748240,8072,0.04
3663401642131825979,3663401655016748240,8072,0.33
3663402342211431825,3663401655016748240,8072,0.87
3663402621384311960,3663401655016748240,8072,0.84
3663403544802291930,3663401655016748240,8072,0.79
3663403630701661885,3663401655016748240,8072,0.52
3663404124622888930,3663401655016748240,8072,0.58
3663404253471904425,3663401655016748240,8072,0.59
3663404468220225024,3663401655016748240,8072,1.28
3663387619063675742,3663388211769111850,8073,0.01
3676329489397731964,3676747170672167045,8074,1.79
3676456100738579782,3676747170672167045,8074,1.53
3676694385524110025,3676747170672167045,8074,0.23
3676819188683776307,3676756834348583720,8075,0.27
3677105156196244689,3676756834348583720,8075,1.38
3676799401769444862,3677483379606228614,8076,1.39
3677086447318703878,3677483379606228614,8076,1.20
3677782386639440615,3677483559994856206,8077,0.60
3677790160530244940,3678089120318816030,8078,0.63
3678560488684584326,3678080199671743390,8079,1.34
3663043970140754570,3663253959681841226,8080,0.38
3663397248380358892,3663397248380358892,8081,0.25
3663401998614137705,3663397248380358892,8081,0.60
3663402256312190970,3663397248380358892,8081,0.55
3663367488552017820,3663387619063675742,8082,0.53
3663367488552017820,3663387619063675742,8083,0.53
3663378367704213325,3663295809842912381,8084,0.64
3663378767136122413,3663295809842912381,8084,1.04
3663097713066361691,3663365469917435078,8085,1.06
3663239172109190405,3663365469917435078,8085,0.76
3663012101483411690,3663010920367343081,8089,0.12
3663448641958818585,3663426187869811449,8090,0.05
3663501744934439924,3663426187869811449,8090,0.59
3663607409719821678,3663426187869811449,8090,0.93
3663667358873324684,3663426187869811449,8090,1.00
3663736164249392111,3663426187869811449,8090,1.34
3663388125869687720,3663406937826399883,8091,0.25
3663388125869699530,3663406937826399883,8091,0.46
3663388340618124895,3663406937826399883,8091,1.05
3663388405042585260,3663406937826399883,8091,0.52
3663388426517446945,3663406937826399883,8091,0.95
3663389070762480695,3663406937826399883,8091,0.20
3672534774123896201,3672408115538310990,8092,0.33
3672608883784606640,3672408115538310990,8092,0.50
3672638411684773910,3672408115538310990,8092,0.53
3672663326790065120,3672408115538310990,8092,0.69
3672264771004772005,3672414497859711067,8093,0.29
3672292623867695456,3672414497859711067,8093,0.21
3672325755245424204,3672414497859711067,8093,0.07
3673306072940789291,3673016755353827450,8094,0.65
3672276736783771553,3672889431048349455,8095,1.01
3672394479017211570,3672889431048349455,8095,0.74
3672487894555889464,3672889431048349455,8095,0.46
3672586292256630370,3672889431048349455,8095,0.30
3663397248380358892,3663397248380358892,8096,0.25
3663401998614137705,3663397248380358892,8096,0.60
3663402256312190970,3663397248380358892,8096,0.55
3663012101483411690,3663010920367343081,8099,0.12
3670956523964394425,3671062626836676609,8102,1.97
3670982229343722191,3671062626836676609,8102,1.51
3670997863024699520,3671062626836676609,8102,1.17
3671017383651080974,3671062626836676609,8102,1.05
3671047525731612576,3671062626836676609,8102,0.67
3671118019030076698,3671138110887154843,8104,1.17
3671144149611191775,3671154590676837725,8105,1.38
3671148337204318880,3671154590676837725,8105,1.32
3671166376067021516,3671154590676837725,8105,1.14
3671037093256572691,3671012122316762115,8106,0.52
3670418686685849760,3670353738190453340,8107,0.70
3670210135959059659,3670062724091565104,8108,0.16
3670228527009002882,3670062724091565104,8108,0.41
3670228763232181630,3670062724091565104,8108,0.66
3670229270038287577,3670062724091565104,8108,1.18
3670279345061954592,3670062724091565104,8108,1.50
3669960177452457985,3669939346861089919,8109,0.32
3671080541145355935,3671059951072068579,8113,0.51
3671108694656071544,3671059951072068579,8113,1.98
3671134893956669070,3671131415033144935,8115,0.06
3671138695002739065,3671131415033144935,8115,0.28
3671153877712177820,3671131415033144935,8115,1.12
3671172333186711142,3671131415033144935,8115,1.73
3671000461480576350,3670998292522066315,8117,0.10
3671002179467508529,3670998292522066315,8117,0.31
3670198938979317477,3670384653365014583,8118,1.50
3670215341459347657,3670384653365014583,8118,0.86
3670215642107093250,3670384653365014583,8118,1.14
3670215891215218366,3670384653365014583,8118,1.34
3670265949058958703,3670384653365014583,8118,0.38
3669942009740801456,3670121951690560245,8119,0.80
3669975781068612604,3670121951690560245,8119,0.59
3669064749786765077,3669925323792868455,8120,12.08
3669070775625899985,3669925323792868455,8120,12.12
3669072021166419995,3669925323792868455,8120,12.17
3669072923109555180,3669925323792868455,8120,12.19
3669073030483740760,3669925323792868455,8120,12.24
3669073588829494470,3669925323792868455,8120,12.31
3669074318973938700,3669925323792868455,8120,12.32
3669093526067623926,3669925323792868455,8120,11.72
3669099057985486980,3669925323792868455,8120,11.52
3669103374427611215,3669925323792868455,8120,11.40
3669107604970392045,3669925323792868455,8120,11.34
3669113081053687165,3669925323792868455,8120,11.27
3669117655193850995,3669925323792868455,8120,11.18
3669122293758523765,3669925323792868455,8120,11.13
3669126846423850920,3669925323792868455,8120,11.02
3669128156388874140,3669925323792868455,8120,10.98
3669250373978207971,3669925323792868455,8120,10.97
3669448767107508636,3669925323792868455,8120,10.12
3669468747295361505,3669925323792868455,8120,9.98
3669488083238115833,3669925323792868455,8120,9.93
3669506714806232860,3669925323792868455,8120,9.70
3669511611068947055,3669925323792868455,8120,9.64
3669533622776323375,3669925323792868455,8120,9.62
3669541181918508180,3669925323792868455,8120,6.80
3669557167786840606,3669925323792868455,8120,7.68
3669557300930728487,3669925323792868455,8120,6.44
3669558512111786130,3669925323792868455,8120,9.28
3669578419285083770,3669925323792868455,8120,8.18
3669583629080514620,3669925323792868455,8120,9.22
3669594160340277083,3669925323792868455,8120,8.86
3669629851518254145,3669925323792868455,8120,5.88
3669714724366961829,3669925323792868455,8120,5.54
3669796311565321720,3669925323792868455,8120,1.44
3669811258051890122,3669925323792868455,8120,5.24
3669841790974123696,3669925323792868455,8120,2.85
3669845587725043375,3669925323792868455,8120,0.58
3669850024426695695,3669925323792868455,8120,5.12
3669859855606717270,3669925323792868455,8120,4.68
3669893957647147736,3669925323792868455,8120,5.07
3678346981566331785,3678294995282321105,8122,0.76
3678351706030375020,3678294995282321105,8122,0.41
3678355485601613915,3678294995282321105,8122,0.37
3678123535893123145,3678112605201374165,8124,0.34
3678137924033539245,3678112605201374165,8124,0.57
3678149241272343615,3678112605201374165,8124,0.80
3678156177644513435,3678112605201374165,8124,0.87
3678164166283669005,3678112605201374165,8124,1.13
3678177609531281340,3678112605201374165,8124,1.41
3678185812918801505,3678112605201374165,8124,1.47
3675729757347504568,3678097680190022705,8125,22.13
3675731848996576000,3678097680190022705,8125,22.19
3675755226503565570,3678097680190022705,8125,22.08
3675759938082685580,3678097680190022705,8125,22.09
3675775047777632225,3678097680190022705,8125,22.01
3675800027307413188,3678097680190022705,8125,22.03
3675813994541060038,3678097680190022705,8125,21.78
3675840588978543514,3678097680190022705,8125,21.77
3675850488878162520,3678097680190022705,8125,21.73
3676135215144945683,3678097680190022705,8125,21.71
3676146055642401732,3678097680190022705,8125,17.82
3676413301392278250,3678097680190022705,8125,17.83
3676427582158537405,3678097680190022705,8125,17.55
3676505853642478822,3678097680190022705,8125,17.55
3676519902480504580,3678097680190022705,8125,16.43
3676597555489156090,3678097680190022705,8125,16.43
3676609731721441405,3678097680190022705,8125,16.19
3676616388920735760,3678097680190022705,8125,16.18
3676628414829165810,3678097680190022705,8125,16.13
3676636961814070140,3678097680190022705,8125,16.13
3676649674917267450,3678097680190022705,8125,15.88
3676680319508699534,3678097680190022705,8125,14.05
3676687736917293061,3678097680190022705,8125,14.62
3676692319647324435,3678097680190022705,8125,13.03
3676704362735695031,3678097680190022705,8125,14.03
3676715757284016241,3678097680190022705,8125,15.87
3676719725833590050,3678097680190022705,8125,13.04
3676729213416554769,3678097680190022705,8125,14.61
3676733899225667115,3678097680190022705,8125,12.92
3676796618633041736,3678097680190022705,8125,12.92
3676809507829897434,3678097680190022705,8125,11.92
3676874387605821756,3678097680190022705,8125,11.91
3676887014809663945,3678097680190022705,8125,11.80
3676887530205747950,3678097680190022705,8125,11.79
3676901080827558690,3678097680190022705,8125,11.73
3677067927421878872,3678097680190022705,8125,9.51
3677078892473385681,3678097680190022705,8125,8.91
3677124084119403968,3678097680190022705,8125,11.73
3677138674123308563,3678097680190022705,8125,9.50
3677150365024097486,3678097680190022705,8125,8.91
3677155304236488236,3678097680190022705,8125,8.14
3677254208743318149,3678097680190022705,8125,7.47
3677317580985714679,3678097680190022705,8125,8.14
3677335924791009538,3678097680190022705,8125,6.29
3677340546175738131,3678097680190022705,8125,6.21
3677342225507955017,3678097680190022705,8125,5.77
3677360706752202380,3678097680190022705,8125,5.77
3677367857872750465,3678097680190022705,8125,5.69
3677388392111240851,3678097680190022705,8125,3.69
3677397471672199057,3678097680190022705,8125,5.69
3677404214770853140,3678097680190022705,8125,4.51
3677447615415218570,3678097680190022705,8125,4.53
3677537320102128491,3678097680190022705,8125,2.25
3677819495158439218,3678097680190022705,8125,1.78
3677856934388347865,3678097680190022705,8125,2.24
3677904922057934700,3678097680190022705,8125,1.73
3677918279406195490,3678097680190022705,8125,1.45
3677923862863695329,3678097680190022705,8125,1.44
3677925486361305049,3678097680190022705,8125,1.40
3677931443480957380,3678097680190022705,8125,1.39
3677947450824049394,3678097680190022705,8125,1.00
3677971502640889737,3678097680190022705,8125,1.16
3678007782229632353,3678097680190022705,8125,0.81
3678020757325824824,3678097680190022705,8125,0.83
3678034930717896400,3678097680190022705,8125,0.77
3678038001619517680,3678097680190022705,8125,0.77
3678050585873690390,3678097680190022705,8125,0.70
3678060399873949076,3678097680190022705,8125,0.71
3678074272618315720,3678097680190022705,8125,0.49
3678081909070141953,3678097680190022705,8125,0.48
3678090980041052790,3678097680190022705,8125,0.14
3678094111072229500,3678097680190022705,8125,0.12
3678094437489719885,3678097680190022705,8125,0.07
3678104981634436530,3678097680190022705,8125,0.07
3678108374658594985,3678097680190022705,8125,0.03
3667193131888357935,3668328596687300018,8128,2.33
3667408077821624209,3668328596687300018,8128,2.18
3667812685215707669,3668328596687300018,8128,1.34
3668113075228387344,3668328596687300018,8128,0.43
3668216871703028950,3668328596687300018,8128,0.14
3668251274391069644,3668328596687300018,8128,0.02
3667393139925248825,3667760741881143678,8130,0.40
3668014192196235795,3667726193164217302,8131,0.22
3668042611994829803,3668105430186497234,8132,0.09
3668184191296769547,3668107607734918254,8133,0.14
3668187232133452666,3668257072596728355,8134,0.74
3668194494923164790,3668257072596728355,8134,0.46
3668212641160010921,3668257072596728355,8134,0.42
3668271718435229180,3668243199852357150,8135,0.06
3667994950742532690,3668160298393524273,8136,0.46
3668090582484355910,3668160298393524273,8136,0.42
3668176949981759600,3668165847491290925,8137,0.08
3668199133487861614,3668165847491290925,8137,0.41
3667537687049362790,3667913037126262131,8138,0.65
3667574516393927960,3667913037126262131,8138,0.58
3667604667064347540,3667913037126262131,8138,0.50
3667651649711600980,3667913037126262131,8138,0.45
3667765350380827708,3667913037126262131,8138,0.32
3667998300817028855,3667916576179316501,8139,0.05
3668074648155692155,3667916576179316501,8139,0.38
3668132131997996105,3667916576179316501,8139,0.42
3668140850781610645,3667916576179316501,8139,0.46
3668146799311319240,3667916576179316501,8139,0.50
3668153843057690005,3667916576179316501,8139,0.57
3674350535972687995,3674657432860820909,8141,0.72
3674446313743387880,3674657432860820909,8141,0.38
3674496264213039864,3674657432860820909,8141,0.34
3674579586578581589,3674657432860820909,8141,0.18
3674737894778144899,3674645063355009940,8142,0.25
3674749946456375730,3675260854291066445,8143,0.24
3682002707405107180,3682477795212540885,8155,0.36
3682091832271463999,3682477795212540885,8155,0.30
3682869710978291800,3682474900404585381,8156,0.35
3682974894727367890,3682474900404585381,8156,0.43
3683088367763325105,3682474900404585381,8156,0.81
3682872670210756919,3684076403514903885,8157,0.71
3682974078683579950,3684076403514903885,8157,0.38
3683067730445466525,3684076403514903885,8157,0.30
3685092786050639395,3684105330119643660,8158,0.26
3685169687440072070,3684105330119643660,8158,0.31
3685233875726309005,3684105330119643660,8158,0.52
3685533582839185023,3684105330119643660,8158,1.52
3685822711447615544,3684105330119643660,8158,1.68
3686917185078719037,3684105330119643660,8158,5.97
3688167089281324899,3684105330119643660,8158,6.71
3688650255922250879,3684105330119643660,8158,7.92
3689004380270761799,3684105330119643660,8158,8.15
3689073039617953065,3684105330119643660,8158,8.20
3689148931690070495,3684105330119643660,8158,8.46
3689222332681156345,3684105330119643660,8158,8.50
3690784794538776670,3684105330119643660,8158,14.77
3678562039167775498,3679075472443237490,8161,1.33
3679544225173922618,3679076795293167651,8162,1.14
3679896927888267615,3679076795293167651,8162,1.42
3679987208100828745,3679076795293167651,8162,1.50
3680087087565296520,3679076795293167651,8162,1.83
3679520774652483580,3681161443569567157,8163,1.83
3679874851756363335,3681161443569567157,8163,0.78
3679986542380895050,3681161443569567157,8163,0.41
3680087323788494895,3681161443569567157,8163,0.33
3682218357711670590,3681153575189484307,8164,0.27
3682305541252811974,3681153575189484307,8164,0.35
3682397071300856880,3681153575189484307,8164,0.64
3682584039817186173,3681153575189484307,8164,1.10
3684069720544378775,3681153575189484307,8164,7.01
3685749873095739352,3681153575189484307,8164,8.37
3686218909294250097,3681153575189484307,8164,8.92
3686902010957796221,3681153575189484307,8164,10.94
3689356790925879336,3681153575189484307,8164,18.60
3664206192589282024,3664163951585982515,8171,0.82
3664209207656283577,3664163951585982515,8171,0.89
3664218746778632844,3664163951585982515,8171,1.15
3664236596662701290,3664163951585982515,8171,1.20
3660527153668935566,3664208928483395182,8174,11.83
3660938053190012089,3664208928483395182,8174,9.22
3661092057832312739,3664208928483395182,8174,8.61
3661489209163162609,3664208928483395182,8174,8.28
3662375763427416721,3664208928483395182,8174,6.75
3662993998199797055,3664208928483395182,8174,4.43
3663251717712362155,3664208928483395182,8174,3.99
3663505163732468445,3664208928483395182,8174,3.28
3663607126256063235,3664208928483395182,8174,2.90
3663846235675325234,3664208928483395182,8174,2.86
3664119520149324524,3664208928483395182,8174,1.65
3664195996336922922,3664208928483395182,8174,0.94
3664874309111630730,3664562773658914953,8175,0.32
3664921235924292234,3664562773658914953,8175,0.38
