ramp,isMetered,archiveId,realTimeId,name,physicalLon,physicalLat,iNode,jNode,imrcpId,segmentId,detectedLon,detectedLat
,,8044,887,I-435 N @ South of Winner Road,-944863739,391021740,-2147483648,-2147483648,398987482,1131920614,-944863490,391021781
,,8045,888,I-435 S @ South of Winner Road,-944865999,391022001,-2147483648,-2147483648,491859361,1091828318,-944866489,391021990
,,8046,889,I-435 N @ Truman Road,-944877119,390940720,-2147483648,-2147483648,294418079,1333065431,-944877220,390940811
,,8047,890,I-435 S @ Truman Road,-944879999,390939000,-2147483648,-2147483648,525281687,1275957783,-944879470,390938981
,,8048,891,I-435 N @ 23rd Street,-944907330,390813170,-2147483648,-2147483648,397151893,1310532578,-944907149,390813280
,,8049,892,I-435 S @ 23rd Street,-944909999,390812001,-2147483648,-2147483648,517543610,1306893194,-944910260,390812031
,,8050,893,I-470 N @ North of Woods Chapel Road,-943572000,389957000,-2147483648,-2147483648,453954544,1277564358,-943572110,389956941
,,8051,894,I-470 S @ North of Woods Chapel Road,-943574569,389966621,-2147483648,-2147483648,483942091,1320881294,-943575279,389956980
,,8052,895,I-435 E @ Before Quivira road,-947349999,389348001,-2147483648,-2147483648,315976553,1301499192,-947350109,389348270
,,8053,896,I-435 W @ After Quivira road,-947349999,389350001,-2147483648,-2147483648,305728262,1293029265,-947350219,389350690
,,8054,897,US-50 E @ Chipman Road,-944042000,389257000,-2147483648,-2147483648,390866398,1086581427,-944042359,389257010
,,8055,898,US-50 W @ Chipman Road,-944039999,389257000,-2147483648,-2147483648,371164031,1149103457,-944039779,389257221
,,8056,899,I-435 N @ I-35,-944906890,392087001,-2147483648,-2147483648,353437735,1200532233,-944906129,392087141
,,8057,900,I-435 S @ I-35,-944909999,392089000,-2147483648,-2147483648,368548628,1260300024,-944909619,392089051
,,8058,901,I-435 N @ Shoal Creek,-944992959,392241830,-2147483648,-2147483648,524980076,1246838803,-944993309,392241830
,,8059,902,I-435 S @ Shoal Creek,-944997000,392240000,-2147483648,-2147483648,370593806,1328019587,-944996789,392240000
,,8060,903,K-10 E @ K-7,-948531999,389411000,-2147483648,-2147483648,433794744,1182387611,-948532049,389411491
,,8061,904,K-10 W @ K-7,-948531999,389414001,-2147483648,-2147483648,515439345,1335415638,-948532160,389413820
,,8062,905,K-10 W @ Cedar Creek,-948802040,389464020,-2147483648,-2147483648,367696079,1219315030,-948802040,389464181
,,8063,906,K-10 E @ Cedar Creek,-948802890,389461910,-2147483648,-2147483648,457481023,1137845131,-948803009,389461850
,,8064,907,K-10 E @ Woodland,-948209549,389416240,-2147483648,-2147483648,309176765,1172806319,-948209599,389416371
,,8065,908,K-10 W @ Woodland,-948209350,389418740,-2147483648,-2147483648,448758215,1255135508,-948209379,389418791
,,8066,909,US-69 N @ 135th Street,-946762860,388891900,12458,12306,309462095,1115610699,-946762759,388892001
,,8067,910,US-69 S @ 135th Street,-946766419,388892091,12365,14051,335262186,1167501446,-946766139,388892121
,,8068,911,US-69 N @ Blue Valley Parkway,-946834000,389043000,12306,12194,370497162,1170153802,-946833840,389043551
,,8069,912,US-69 S @ Blue Valley Parkway,-946834999,389041000,12222,12365,520912778,1242664374,-946835119,389040920
,,8070,913,US-69 N @ 119th Street,-946947999,389098000,12194,12095,516795290,1217592760,-946948210,389097940
,,8071,914,US-69 S @ 119th Street,-946949999,389097001,5870,12222,356473072,1323300394,-946950189,389096861
,,8072,915,US-69 N @ I-435,-947046999,389355000,2520,2533,473794384,1259402886,-947047770,389355780
,,8073,916,US-69 S @ I-435,-947050999,389355000,2538,2557,507667502,1267368730,-947050939,389356070
,,8074,917,US-50 E @ 3rd Street,-943938999,389110001,-2147483648,-2147483648,327026953,1334185175,-943938449,389110051
,,8075,918,US-50 W @ 3rd Street,-943938999,389110001,-2147483648,-2147483648,376984279,1088460857,-943936089,389110430
,,8076,919,US-50 E @ 291 Highway South,-943765999,389029001,-2147483648,-2147483648,393238593,1078116770,-943766140,389030941
,,8077,920,US-50 W @ 291 Highway South,-943765999,389029001,-2147483648,-2147483648,356035537,1214822224,-943765979,389032200
,,8078,921,US-50 E @ 291 Highway North,-943629070,389027080,-2147483648,-2147483648,499328601,1317587489,-943629130,389027440
,,8079,922,US-50 W @ 291 Highway North,-943627000,389025001,-2147483648,-2147483648,536834812,1336150444,-943626880,389028400
,,8080,923,I-35 N @ HWY 69,-947082259,389819810,-2147483648,-2147483648,271591946,1335227611,-947082419,389820051
,,8081,924,US-69 N @ 103rd Street,-947049999,389419000,155,5016,427812727,1087997034,-947050019,389418451
,,8082,925,US-69 S @ 103rd Street,-947053999,389420001,11509,2538,293146149,1274796276,-947052539,389418370
,,8083,926,US-69 S @ 103rd Street,-947054599,389415741,-2147483648,-2147483648,357861290,1274796276,-947052220,389415870
,,8084,927,US-69 N @ 95th Street,-947056999,389533000,5176,5347,325985436,1220963426,-947056459,389533060
,,8085,928,US-69 S @ 95th Street,-947060000,389533000,11113,150,447013260,1231719059,-947059629,389533101
,,8086,929,US-69 N @ 91th Street,-947131999,389626001,-2147483648,-2147483648,288939830,1085457477,-947132639,389625911
,,8087,930,US-69 S @ 91th Street,-947134999,389625000,-2147483648,-2147483648,522028054,1111051925,-947135159,389625041
,,8088,931,US-69 N @ 87th Street,-947134999,389689000,-2147483648,-2147483648,500001155,1318345623,-947136229,389689060
,,8089,932,US-69 S @ 87th Street,-947138999,389689000,-2147483648,-2147483648,380828502,1335817599,-947138749,389688901
,,8090,933,US-69 N @ College,-947043000,389227000,12030,11913,364966341,1314637444,-947043589,389227000
,,8091,934,US-69 S @ College,-947045819,389227000,5738,5805,507873750,1099402204,-947046269,389227331
,,8092,935,I-435 S @ Stadium Drive,-944940260,390556831,-2147483648,-2147483648,298228676,1324719726,-944941110,390557010
,,8093,936,I-435 N @ Stadium Drive,-944936979,390555950,-2147483648,-2147483648,379298396,1240452970,-944937299,390556220
,,8094,937,I-70 W @ Before Stadium Drive,-944790079,390540681,-2147483648,-2147483648,433757344,1276594536,-944790420,390540761
,,8095,938,I-70 E @ After Stadium Drive,-944790729,390538670,-2147483648,-2147483648,439227288,1230218576,-944790959,390539101
,,8096,939,US-69 N @ 103rd Street,-947049640,389415551,-2147483648,-2147483648,435392221,1087997034,-947049649,389415530
x,,8097,940,US-69 N @ 95th Street,-947057449,389537431,5176,5453,403987857,1220963426,-947058229,389537401
,,8098,941,US-69 N @ 87th Street,-947133199,389684431,-2147483648,-2147483648,472631500,1318345623,-947136279,389683930
,,8099,942,US-69 S @ 87th Street,-947139350,389683021,-2147483648,-2147483648,421436499,1335817599,-947138639,389682931
,,8102,945,I-49 N @ 140th Street,-945263999,388703001,15241,12766,309347436,1152306771,-945263989,388703030
,,8103,946,I-49 N @ 135th Street,-945258000,388791001,12766,12651,333767157,1091997501,-945257720,388791031
,,8104,947,I-49 N @ Harry S Truman Drive,-945246000,388957000,15233,15223,464813586,1201680707,-945246129,388957050
,,8105,948,I-49 N @ Hickman Mills Drive,-945245000,389124000,15217,15210,519787520,1154707914,-945245270,389123910
,,8106,949,I-49 N @ Red Bridge Road,-945276000,389228001,11878,11853,467414322,1224059564,-945275639,389228171
,,8107,950,US-71 N @ South of 85th Street,-945437389,389666370,-2147483648,-2147483648,455826071,1074361815,-945437260,389666460
,,8108,951,US-71 N @ South of 75th Street,-945490359,389829591,-2147483648,-2147483648,450303581,1316233167,-945490429,389829651
,,8109,952,US-71 N @ 75th Street,-945525169,389905261,-2147483648,-2147483648,524826997,1115028453,-945524969,389903700
,,8113,956,I-49 S @ 140th Street,-945265779,388705671,15239,15242,485238508,1197387863,-945265659,388705790
,,8114,957,I-49 S @ 135th Street,-945259999,388791001,15238,15239,515933062,1297820043,-945259649,388791150
,,8115,958,I-49 S @ Harry S Truman Drive,-945247999,388957000,15222,15232,320187666,1179280388,-945247949,388957131
,,8116,959,I-49 S @ Hickman Mills Drive,-945247999,389123001,14755,15214,504232470,1117194538,-945247470,389122990
,,8117,960,I-49 S @ Red Bridge Road,-945278999,389228001,14756,14755,277461681,1168418867,-945278909,389228040
,,8118,961,US-71 S @ South of 85th Street,-945439829,389666370,-2147483648,-2147483648,416768296,1234616481,-945440219,389666460
,,8119,962,US-71 S @ South of 75th Street,-945492809,389827410,-2147483648,-2147483648,382900297,1313374959,-945492679,389827520
,,8120,963,US-71 S @ 75th Street,-945529109,389905541,-2147483648,-2147483648,356622353,1285382440,-945528079,389903411
,,8122,965,I-470 N @ North of Lakewood Blvd,-943567509,390142931,-2147483648,-2147483648,317536957,1174396930,-943565889,390136991
,,8123,966,I-470 S @ North of Lakewood Blvd,-943570629,390142791,-2147483648,-2147483648,271400593,1143251100,-943568839,390137030
,,8124,967,I-470 N @ I-70,-943623000,390414001,-2147483648,-2147483648,386224617,1292322412,-943622969,390414110
,,8125,968,I-470 S @ I-70,-943625999,390414001,-2147483648,-2147483648,347106869,1165073903,-943626289,390414110
,,8128,971,I-70 E @ Broadway,-945911059,391067780,-2147483648,-2147483648,474807468,1102605568,-945915179,391068320
,,8130,973,I-670 E @ Genessee Street,-946060889,390988061,-2147483648,-2147483648,444873185,1209778962,-946062059,390988231
,,8131,974,I-670 W @ Genessee Street,-946061020,390990020,-2147483648,-2147483648,313086826,1122974734,-946062009,390989731
,,8132,975,I-670 E @ West of SummitStreet,-945954999,390967000,-2147483648,-2147483648,480922908,1205417184,-945955040,390966871
,,8133,976,I-670 W @ West of Summit Street,-945954219,390968731,-2147483648,-2147483648,418807912,1161225602,-945954289,390968750
,,8134,977,I-35 N @ West Pennway,-945917660,390874291,-2147483648,-2147483648,284605786,1237407325,-945918189,390874490
,,8135,978,I-35 S @ West Pennway,-945920179,390874601,-2147483648,-2147483648,374521553,1107204835,-945920059,390874610
,,8136,979,I-35 N @ Southwest Trafficway,-945938720,390787581,-2147483648,-2147483648,445294662,1210953120,-945939369,390788081
,,8137,980,I-35 S @ Southwest Trafficway,-945937489,390809740,-2147483648,-2147483648,439193382,1328904793,-945937870,390809900
,,8138,981,I-35 N @ Southwest Blvd,-946000499,390755911,-2147483648,-2147483648,290502490,1198387204,-946000309,390755850
,,8139,982,I-35 S @ Southwest Blvd,-946000640,390757820,-2147483648,-2147483648,436585103,1132329904,-946000640,390758021
,,8141,984,I-70 E @ US-40 Hwy,-944433999,390471001,-2147483648,-2147483648,448555707,1179863578,-944433899,390471150
,,8142,985,I-70 W @ US-40 Hwy,-944433999,390473000,-2147483648,-2147483648,351902196,1234044424,-944434169,390472610
,,8143,986,I-70 E @ East of Chrysler Ave,-944242169,390463100,-2147483648,-2147483648,459464991,1139208149,-944242179,390463031
,,8144,987,I-70 W @ East of Chrysler Ave,-944244309,390464670,-2147483648,-2147483648,410334965,1284726041,-944244329,390464941
,,8145,988,I-70 E @ East of Phelps Road,-943988489,390452651,-2147483648,-2147483648,532330186,1270689566,-943988599,390452860
,,8146,989,I-70 W @ East of Phelps Road,-943991089,390454290,-2147483648,-2147483648,299708033,1096652536,-943991230,390454400
,,8147,990,I-70 E @ Lee's Summit Road,-943868029,390447691,-2147483648,-2147483648,452656389,1279230524,-943868010,390447861
,,8148,991,I-70 W @ Lee's Summit Road,-943864929,390449101,-2147483648,-2147483648,461139923,1151442063,-943865009,390449071
,,8149,992,I-70 E @ West of I-470,-943762739,390436020,-2147483648,-2147483648,313336048,1122503629,-943762650,390436151
,,8150,993,I-70 W @ West of I-470,-943762439,390438160,-2147483648,-2147483648,448222140,1196456790,-943762489,390437651
,,8151,994,I-70 E @ I-470,-943628999,390418001,-2147483648,-2147483648,328631665,1191026550,-943629300,390418281
,,8152,995,I-70 W @ I-470,-943627999,390420001,-2147483648,-2147483648,330256458,1262046543,-943628709,390419700
,,8155,998,I-70 E @ East of Mo-7,-942628999,390291000,-2147483648,-2147483648,291639791,1325437174,-942629150,390290771
,,8156,999,I-70 W @ East of Mo-7,-942628739,390292821,-2147483648,-2147483648,287463406,1339576018,-942628779,390292731
,,8157,1000,I-70 E @ East of Adam's Dairy,-942255779,390245631,-2147483648,-2147483648,300149943,1140135943,-942255839,390246021
,,8158,1001,I-70 W @ East of Adam's Dairy,-942255629,390247961,-2147483648,-2147483648,464908907,1332002726,-942255679,390248060
,,8159,1002,I-435 N @ North of 350 Hwy,-945007630,390230870,-2147483648,-2147483648,426940558,1290833227,-945007470,390231060
,,8161,1004,US-50 E @ Todd George Road,-943401769,389020701,-2147483648,-2147483648,476356033,1253451557,-943401359,389020630
,,8162,1005,US-50 W @ Todd George Road,-943401639,389023551,-2147483648,-2147483648,449732605,1318243552,-943400989,389023601
,,8163,1006,US-50 E @ West of Smart Road,-943005770,389004280,-2147483648,-2147483648,307474870,1145318778,-943105029,389011701
,,8164,1007,US-50 W @ West of Smart Road,-943004099,389008190,-2147483648,-2147483648,466739033,1260670317,-943105029,389014330
,,8171,1014,I-29 N @ Cookingham Drive,-946877000,393106001,-2147483648,-2147483648,348882108,1090738430,-946876809,393106180
,,8173,1016,I-29 N @ 112th Street,-946851649,392958561,-2147483648,-2147483648,294236371,1157760504,-946851749,392958660
,,8174,1017,I-29 S @ 112th Street,-946857999,392969001,-2147483648,-2147483648,429763256,1307857581,-946857329,392969201
,,8175,1018,I-29 N @ North of Tiffany Springs Pkwy,-946742999,392802001,-2147483648,-2147483648,353538956,1188820690,-946743129,392802131
,,8179,1022,I-29 N @ Barry Road,-946582999,392462001,-2147483648,-2147483648,477405707,1276273037,-946583099,392461971
,,8180,1023,I-29 S @ Barry Road,-946585000,392462001,-2147483648,-2147483648,477356650,1317156020,-946584770,392462051
,,8181,1024,I-29 N @ North of 72nd Street,-946540999,392317000,-2147483648,-2147483648,295920934,1184262596,-946540939,392317011
,,8182,1025,I-29 S @ North of 72nd Street,-946543000,392316001,-2147483648,-2147483648,325227726,1106851272,-946542709,392316221
,,8185,1028,I-29 N @ I-635,-946153419,391918850,-2147483648,-2147483648,415704310,1265847039,-946153359,391919071
,,8186,1029,I-29 S @ I-635,-946163649,391916440,-2147483648,-2147483648,444704651,1285596283,-946163289,391916821
,,8187,1030,I-635 N @ South of I-29,-946213999,391846001,-2147483648,-2147483648,300526077,1283309733,-946214029,391846141
,,8188,1031,I-635 S @ South of I-29,-946216689,391847241,-2147483648,-2147483648,510851016,1307344634,-946216710,391847310
,,8189,1032,I-635 N @ High Drive,-946221000,391766001,-2147483648,-2147483648,425817469,1236823422,-946221059,391766010
,,8190,1033,I-635 S @ High Drive,-946220869,391787460,-2147483648,-2147483648,514073364,1125233193,-946221110,391787551
,,8191,1034,I-635 N @ Horizon Parkway,-946399999,391603000,-2147483648,-2147483648,328489865,1119912006,-946400069,391602851
,,8193,1036,I-29 N @ Waukomis Drive,-946018089,391877880,-2147483648,-2147483648,413494126,1155961803,-946018179,391877740
,,8194,1037,I-29 S @ Waukomis Drive,-946019169,391875501,-2147483648,-2147483648,495376761,1096180411,-946017690,391875001
,,8195,1038,I-29 N @ North Oak Trafficway,-945815000,391796001,-2147483648,-2147483648,391075430,1124214283,-945815129,391796410
,,8196,1039,I-29 S @ North Oak Trafficway,-945815999,391794001,-2147483648,-2147483648,369824724,1136380085,-945816049,391794540
,,8197,1040,I-29 N @ Davidson Road,-945624179,391767241,-2147483648,-2147483648,449237236,1111687630,-945624269,391767181
,,8198,1041,I-29 S @ Davidson Road,-945622000,391764001,-2147483648,-2147483648,505325683,1237411564,-945622440,391763560
,,8199,1042,I-35 N @ Antioch Road,-945510239,391727521,-2147483648,-2147483648,278981565,1309231869,-945510109,391727460
,,8200,1043,I-35 S @ Antioch Road,-945510369,391729060,-2147483648,-2147483648,414902262,1209102348,-945510440,391729170
,,8207,1050,I-35 N @ Pleasant Valley Road,-944743999,392155760,-2147483648,-2147483648,297285245,1153968980,-944755229,392156391
,,8208,1051,I-35 S @ Pleasant Valley Road,-944759089,392157551,-2147483648,-2147483648,308228849,1279328496,-944757539,392157510
,,8210,1053,I-35 S @ 152 Highway,-944560000,392448000,-2147483648,-2147483648,525049414,1148909642,-944559540,392448760
,,8217,1060,I-435 N @ 152 Highway,-945071609,392426580,-2147483648,-2147483648,287319266,1193424416,-945071839,392426651
,,8218,1061,I-435 S @ 152 Highway,-945076130,392426220,-2147483648,-2147483648,474070759,1107476884,-945076289,392426240
,,8219,1062,I-435 E @ INDIAN CREEK,-946133020,389349661,-2147483648,-2147483648,369497110,1248060146,-946133460,389351611
,,8220,1063,I-435 W @ INDIAN CREEK,-946134859,389354910,-2147483648,-2147483648,321560814,1243779771,-946134049,389353861
,,8221,1064,I-70 E @ Walnut,-945815519,391066850,-2147483648,-2147483648,447203577,1295391672,-945815400,391066871
,,8222,1065,I-70 W @ Walnut,-945815649,391068301,-2147483648,-2147483648,380566726,1078956001,-945815670,391068490
,,8223,1066,I-70 W @ BURLINGTON,-945777419,391067181,-2147483648,-2147483648,286547192,1166777527,-945777369,391067330
,,8224,1067,I-29 S @ North of Tiffany Springs Pkwy,-946744000,392801000,-2147483648,-2147483648,452756622,1146836265,-946744309,392801091
,,8225,1068,I-35 N @ 152 Highway,-944557999,392448000,-2147483648,-2147483648,344176544,1282983557,-944557070,392448381
,,8227,1070,I-70 E @ 11TH ST,-945726279,391018700,-2147483648,-2147483648,473388418,1171974359,-945726570,391017120
,,8228,1071,I-70 E @ TROOST AVE,-945690189,390964630,-2147483648,-2147483648,406712941,1234796708,-945690249,390962001
,,8229,1072,I-70 W @ PASEO BLVD,-945652780,390962401,-2147483648,-2147483648,294537305,1242061236,-945652909,390962631
,,8230,1073,I-70 E @ PROSPECT AVE,-945538870,390957611,-2147483648,-2147483648,376307291,1328279408,-945536830,390958211
,,8231,1074,I-70 E @ BENTON BLVD,-945467610,390965680,-2147483648,-2147483648,444227617,1195897391,-945466980,390966460
,,8232,1075,I-70 E @ 23RD ST,-945412879,390858781,-2147483648,-2147483648,514987894,1240295394,-945413230,390858910
,,8233,1076,I-70 W @ 23RD ST,-945410519,390827681,-2147483648,-2147483648,404439563,1257360005,-945410069,390827771
,,8234,1077,I-70 E @ 31ST ST,-945130060,390695071,-2147483648,-2147483648,493097244,1179244085,-945129880,390695211
,,8235,1078,I-435 E @ NALL AVE,-946484369,389316341,2543,11718,487740262,1328846745,-946484449,389316351
,,8236,1079,I-435 W @ NALL AVE,-946484750,389319041,11709,11759,517616602,1275242096,-946484769,389318270
,,8237,1080,I-435 E @ Roe Blvd,-946401969,389324180,11718,2719,431204857,1146821624,-946401890,389324781
,,8238,1081,I-435 W @ ROE AVE,-946402099,389327140,11707,11709,509936338,1264015802,-946401950,389326611
,,8239,1082,I-35 S @ Praire Street,-947897839,388891551,-2147483648,-2147483648,533985145,1202102781,-947897659,388891540
,,8240,1083,I-35 N @ Praire Street,-947895079,388891280,-2147483648,-2147483648,306270204,1288083385,-947895349,388891331
,,8241,1084,I-35 N @ 127th Street,-947843859,388993450,-2147483648,-2147483648,316532766,1288083385,-947844439,388993080
,,8242,1085,I-35 S @ 127th Street,-947846729,388994260,-2147483648,-2147483648,344420637,1202102781,-947846319,388994370
,,8243,1086,I-35 N @ Sheridan Street,-947953999,388720000,-2147483648,-2147483648,274378633,1107883984,-947953870,388719911
,,8244,1087,I-35 S @ Sheridan Street,-947955999,388721001,-2147483648,-2147483648,339041573,1125578955,-947955969,388720951
,,8245,1088,I-35 N @ 151st Street,-948152000,388555000,-2147483648,-2147483648,439389620,1215719951,-948151880,388554881
,,8246,1089,I-35 S @ 151st Street,-948153999,388556001,-2147483648,-2147483648,523308280,1283186173,-948154289,388556130
,,8247,1090,I-35 N @ 159th Street,-948346999,388409771,-2147483648,-2147483648,341149043,1132156282,-948347299,388410111
,,8248,1091,I-35 S @ 159th Street,-948348320,388412141,-2147483648,-2147483648,345014441,1196551704,-948348479,388412161
,,8249,1092,I-35 N @ 167th Street,-948584900,388254740,-2147483648,-2147483648,536698624,1261751266,-948584780,388254791
,,8250,1093,I-35 S @ 167th Street,-948586729,388257000,-2147483648,-2147483648,438256022,1182833000,-948586449,388256841
,,8251,1094,I-35 N @ Clare Road,-948713529,388167470,-2147483648,-2147483648,337495413,1261751266,-948714070,388167810
,,8252,1095,I-35 S @ Clare Road,-948711999,388171001,-2147483648,-2147483648,362563832,1182833000,-948712129,388171071
,,8253,1096,I-35 N @ 175th Street,-948848209,388107280,-2147483648,-2147483648,319620038,1164480090,-948848179,388107420
,,8254,1097,I-35 S @ 175th Street,-948849440,388109330,-2147483648,-2147483648,345350528,1221378903,-948849569,388109420
,,8255,1098,I-35 N @ Gardner Road,-949265459,387820071,-2147483648,-2147483648,436608564,1105059043,-949265639,387820151
,,8256,1099,I-35 S @ Gardner Road,-949267369,387822261,-2147483648,-2147483648,389192981,1192405979,-949267349,387822190
,,8257,1100,I-35 N @ 199th Street,-949483560,387676541,-2147483648,-2147483648,352751725,1224359731,-949483809,387676780
,,8258,1101,I-35 S @ 199th Street,-949485059,387678720,-2147483648,-2147483648,511422896,1201999103,-949485250,387678791
,,8259,1102,I-35 N @ Spoon Creek Road,-949827879,387506691,-2147483648,-2147483648,343133488,1316858527,-949828090,387506911
,,8260,1103,I-35 S @ Spoon Creek Road,-949828969,387509421,-2147483648,-2147483648,461794101,1103316184,-949828899,387509421
,,8261,1104,I-35 N @ Sunflower Road,-950012990,387461850,-2147483648,-2147483648,294308877,1236783970,-950013059,387462010
,,8262,1105,I-35 S @ Sunflower Road,-950013669,387464300,-2147483648,-2147483648,402387901,1263421970,-950013650,387464320
,,8263,1106,I-35 N @ 119th Street,-947708529,389129721,-2147483648,-2147483648,329679571,1209885850,-947708719,389129921
,,8264,1107,I-35 S @ 119th Street,-947712599,389130481,-2147483648,-2147483648,314036863,1264211810,-947711620,389129830
,,8265,1108,I-35 N @ College Ave,-947577650,389271160,-2147483648,-2147483648,524350995,1129332058,-947578149,389271070
,,8266,1109,I-35 S @ College Ave,-947581099,389270820,-2147483648,-2147483648,520541913,1114557500,-947581529,389270990
,,8269,1112,I-435 E @ Quivira road,-947240799,389350701,322,324,421711464,1258471583,-947241000,389350940
,,8270,1113,I-435 W @ Quivira road,-947240699,389352600,609,11657,450509006,1116733153,-947240780,389352860
,,8271,1114,I-435 E @ Past Quivira road,-947134400,389351301,324,171,348759072,1287782267,-947134139,389351191
,,8272,1115,I-435 E @ LEE BLVD,-946202389,389331640,2719,14794,362803857,1263450448,-946202389,389331621
,,8273,1116,I-435 W @ LEE BLVD,-946203380,389333991,11640,11707,461941383,1243779771,-946203459,389333920
,,8275,1118,I-70 E @ 18th Street,-946496999,390960741,-2147483648,-2147483648,346916873,1188733135,-946497109,390961170
,,8276,1119,I-70 W @ 18th Street,-946496730,390963170,-2147483648,-2147483648,293708311,1148888223,-946497009,390963090
,,8277,1120,I-70 E @ 72nd Street,-947457059,391061551,-2147483648,-2147483648,506154158,1219652014,-947457339,391061960
,,8278,1121,I-70 W @ 72nd Street,-947456819,391063030,-2147483648,-2147483648,459947584,1278018000,-947457239,391063581
,,8279,1122,I-70 E @ 78th Street,-947597640,391049901,-2147483648,-2147483648,492798781,1328838230,-947597619,391050050
,,8280,1123,I-70 W @ 78th Street,-947597640,391051540,-2147483648,-2147483648,419125286,1120256754,-947597619,391051591
,,8281,1124,I-70 E @ I-670,-946223609,390995710,-2147483648,-2147483648,430391037,1112395225,-946223800,390995600
,,8282,1125,I-70 W @ I-670,-946224870,390996210,-2147483648,-2147483648,491056725,1266418150,-946225409,390996141
,,8283,1126,I-670 E @ I-70W,-946217809,390993180,-2147483648,-2147483648,401788554,1279621600,-946217950,390993521
,,8284,1127,I-670 W @ I-70W,-946216919,390999751,-2147483648,-2147483648,308643047,1171444925,-946216770,390999891
,,8285,1128,I-70 E @ I-Mill St,-946304010,390915280,-2147483648,-2147483648,422224947,1203390270,-946304479,390915410
,,8286,1129,I-70 W @ Mill St,-946303949,390918620,-2147483648,-2147483648,464157728,1141541032,-946305119,390918581
,,8287,1130,I-670 E @ Mill St,-946304010,390917390,-2147483648,-2147483648,447662673,1283796075,-946303939,390917250
,,8288,1131,I-670 W @ Mill St,-946303949,390920461,-2147483648,-2147483648,321872403,1335966708,-946302330,390920911
,,8289,1132,I-70 E @ West of I-635,-946947799,391055551,-2147483648,-2147483648,493787949,1159711419,-946947719,391055960
,,8290,1133,I-70 W @ West of I-635,-946947049,391057691,-2147483648,-2147483648,318614470,1337114879,-946947080,391057250
,,8291,1134,I-70 E @ 61st St,-947190070,391054050,-2147483648,-2147483648,409416736,1153578347,-947190249,391054420
,,8292,1135,I-70 W @ 61st St,-947189409,391057340,-2147483648,-2147483648,437373128,1093010887,-947189439,391055880
,,8293,1136,I-70 E @ East of I-435,-947835769,391047001,-2147483648,-2147483648,449220604,1092720346,-947835799,391047720
,,8294,1137,I-70 W @ East of I-435,-947835950,391049221,-2147483648,-2147483648,374029816,1276178560,-947836019,391049010
,,8295,1138,I-435 E @ LAMAR AVE,-946586000,389307001,2469,2543,491383119,1135347214,-946586219,389306831
,,8296,1139,I-435 W @ LAMAR AVE,-946586230,389309410,11759,11735,412335870,1165297812,-946586269,389309090
,,8297,1140,I-70 E @ East of K-7,-948646599,391008241,-2147483648,-2147483648,324708706,1330722304,-948646209,391007091
,,8298,1141,I-70 W @ East of K-7,-948647119,391009950,-2147483648,-2147483648,326790131,1302176634,-948646259,391009001
,,8299,1142,I-70 E @ K-7,-948820570,390966001,-2147483648,-2147483648,446946554,1091458971,-948820759,390966670
,,8300,1143,I-70 W @ K-7,-948820999,390967861,-2147483648,-2147483648,343948021,1321898759,-948820759,390967620
,,8301,1144,I-70 E @ 110th Street,-948347769,391059400,-2147483648,-2147483648,294935755,1335291778,-948347679,391059620
,,8302,1145,I-70 W @ 110th Street,-948347769,391060981,-2147483648,-2147483648,352120449,1321605639,-948347779,391061000
,,8303,1146,I-70 W @ I-435,-948119400,391066940,-2147483648,-2147483648,354945518,1113933068,-948119419,391066830
,,8304,1147,I-70 E @ I-435,-948119279,391065601,-2147483648,-2147483648,394555831,1129509609,-948119419,391065541
,,8305,1148,I-435 N @ Kansas Ave,-948014299,390874520,-2147483648,-2147483648,268877918,1148005514,-948015730,390876031
,,8306,1149,I-435 S @ Kansas Ave,-948019409,390875211,-2147483648,-2147483648,482247315,1172530905,-948020609,390876190
,,8307,1150,I-435 S @ North of Kansas Ave,-948088840,390947270,-2147483648,-2147483648,413564097,1217428314,-948088790,390947351
,,8308,1151,I-435 N @ North of Kansas Ave,-948084340,390947380,-2147483648,-2147483648,377757174,1335612961,-948084069,390947470
,,8309,1152,I-435 N @ I-70,-948110659,391069980,-2147483648,-2147483648,435595024,1281549194,-948110839,391069950
,,8310,1153,I-435 S @ I-70,-948115460,391069830,-2147483648,-2147483648,287883364,1280761601,-948115719,391070071
,,8311,1154,I-435 N @ State Ave,-948117519,391165810,-2147483648,-2147483648,520295833,1337431959,-948117600,391165970
,,8312,1155,I-435 S @ State Ave,-948121799,391164971,-2147483648,-2147483648,506493325,1272739181,-948122479,391165720
,,8316,1159,I-435 N @ Shawnee Mission Parkway,-947848069,390102650,-2147483648,-2147483648,423551108,1213064400,-947848359,390102810
,,8317,1160,I-435 S @ Shawnee Mission Parkway,-947852859,390102650,-2147483648,-2147483648,353401336,1239144814,-947852649,390102721
,,8318,1161,I-435 N @ Johnson Drive,-947852429,390215571,-2147483648,-2147483648,496991228,1086092411,-947852589,390215640
,,8319,1162,I-435 S @ Johnson Drive,-947856899,390215031,-2147483648,-2147483648,385155705,1152624189,-947857479,390215091
,,8320,1163,I-435 N @ 53rd Street,-947872049,390326100,-2147483648,-2147483648,535818034,1095707073,-947872279,390326240
,,8321,1164,I-435 S @ 53rd Street,-947883299,390325740,-2147483648,-2147483648,272319550,1333336293,-947882959,390325820
